temp,cloud_cover,dewpoint_temp,dni,irradiance,humidity,surface_pressure,wind_speed_10m,zenith,datetime,period
31,73.1,20.4,0,0,53.5,979.5,2,140,2025-05-12T00:30:00+05:00,PT15M
31,78.6,20.4,0,0,53.8,979.4,2.2,139,2025-05-12T00:45:00+05:00,PT15M
31,84.5,20.3,0,0,54.1,979.3,2.4,138,2025-05-12T01:00:00+05:00,PT15M
31,85.3,20.3,0,0,54.3,979.2,2.5,136,2025-05-12T01:15:00+05:00,PT15M
30,84.9,20.2,0,0,54.4,979.1,2.6,134,2025-05-12T01:30:00+05:00,PT15M
30,87,20.2,0,0,54.6,979.1,2.8,132,2025-05-12T01:45:00+05:00,PT15M
30,88.7,20.1,0,0,54.7,979,2.9,130,2025-05-12T02:00:00+05:00,PT15M
30,88.1,20.2,0,0,55.3,979,3,127,2025-05-12T02:15:00+05:00,PT15M
30,86.1,20.2,0,0,56.3,979.1,3.1,125,2025-05-12T02:30:00+05:00,PT15M
30,82.3,20.4,0,0,57.3,979.1,3.2,122,2025-05-12T02:45:00+05:00,PT15M
30,80.7,20.4,0,0,58.3,979.2,3.3,119,2025-05-12T03:00:00+05:00,PT15M
29,80.9,20.5,0,0,58.9,979.3,3.5,116,2025-05-12T03:15:00+05:00,PT15M
29,81.9,20.5,0,0,59.2,979.4,3.7,113,2025-05-12T03:30:00+05:00,PT15M
29,84.4,20.6,0,0,59.5,979.5,3.9,110,2025-05-12T03:45:00+05:00,PT15M
29,89,20.6,0,0,59.7,979.6,4.1,107,2025-05-12T04:00:00+05:00,PT15M
29,91.8,20.7,0,0,59.8,979.7,4.2,104,2025-05-12T04:15:00+05:00,PT15M
30,91.4,21,0,0,59.8,979.7,4.1,101,2025-05-12T04:30:00+05:00,PT15M
30,91,21.2,0,0,59.8,979.8,4,98,2025-05-12T04:45:00+05:00,PT15M
30,79.4,21.5,0,0,59.8,979.8,4,94,2025-05-12T05:00:00+05:00,PT15M
30,56.9,21.6,0,0,59.9,979.9,4,91,2025-05-12T05:15:00+05:00,PT15M
30,48.4,21.6,0,6,60.3,980.1,4.2,88,2025-05-12T05:30:00+05:00,PT15M
30,39.4,21.7,0,22,60.6,980.2,4.4,84,2025-05-12T05:45:00+05:00,PT15M
30,54.2,21.7,0,29,61,980.4,4.6,81,2025-05-12T06:00:00+05:00,PT15M
30,53.4,21.7,0,48,60.9,980.5,4.8,78,2025-05-12T06:15:00+05:00,PT15M
30,54.1,21.7,0,67,60.4,980.7,4.9,74,2025-05-12T06:30:00+05:00,PT15M
30,58.2,21.6,0,81,59.8,980.8,5,71,2025-05-12T06:45:00+05:00,PT15M
30,67.2,21.6,0,80,59.3,981,5.2,67,2025-05-12T07:00:00+05:00,PT15M
31,70.7,21.6,0,87,58.8,981.1,5.2,64,2025-05-12T07:15:00+05:00,PT15M
31,71.9,21.5,0,99,58.4,981.1,5.2,61,2025-05-12T07:30:00+05:00,PT15M
31,70.1,21.4,0,120,58,981.1,5.2,57,2025-05-12T07:45:00+05:00,PT15M
31,67.5,21.3,0,145,57.5,981.1,5.2,54,2025-05-12T08:00:00+05:00,PT15M
31,65.6,21.2,0,168,56.9,981.2,5.2,50,2025-05-12T08:15:00+05:00,PT15M
31,66.9,21.1,0,175,56.1,981.3,5.1,47,2025-05-12T08:30:00+05:00,PT15M
31,64.4,20.9,0,203,55.2,981.4,5.1,43,2025-05-12T08:45:00+05:00,PT15M
31,62.7,20.8,0,229,54.4,981.5,5,40,2025-05-12T09:00:00+05:00,PT15M
32,61.6,20.8,0,251,52.8,981.5,5,36,2025-05-12T09:15:00+05:00,PT15M
32,66.9,20.9,0,230,50.6,981.4,4.9,33,2025-05-12T09:30:00+05:00,PT15M
33,69,21,0,226,48.5,981.4,4.7,29,2025-05-12T09:45:00+05:00,PT15M
34,70.2,21,0,227,46.4,981.3,4.6,26,2025-05-12T10:00:00+05:00,PT15M
35,73,21.1,0,213,44.8,981.2,4.5,22,2025-05-12T10:15:00+05:00,PT15M
35,76,21,0,195,43.6,981,4.4,19,2025-05-12T10:30:00+05:00,PT15M
36,76.3,21,0,198,42.4,980.9,4.3,15,2025-05-12T10:45:00+05:00,PT15M
36,73.5,20.9,0,226,41.2,980.7,4.1,12,2025-05-12T11:00:00+05:00,PT15M
36,70.6,20.9,0,254,40.7,980.6,4,8,2025-05-12T11:15:00+05:00,PT15M
37,67.6,21,0,283,40.7,980.4,3.9,5,2025-05-12T11:30:00+05:00,PT15M
37,66.6,21,0,292,40.7,980.2,3.8,3,2025-05-12T11:45:00+05:00,PT15M
37,61.4,21.1,0,337,40.7,980,3.7,4,2025-05-12T12:00:00+05:00,PT15M
37,47.2,21,0,458,40.1,979.7,3.6,7,2025-05-12T12:15:00+05:00,PT15M
37,48.4,20.9,0,443,39,979.5,3.5,10,2025-05-12T12:30:00+05:00,PT15M
38,53.2,20.8,0,396,37.9,979.3,3.4,14,2025-05-12T12:45:00+05:00,PT15M
38,52.8,20.7,0,391,36.9,979.1,3.3,17,2025-05-12T13:00:00+05:00,PT15M
38,40.2,20.6,0,483,36.2,978.8,3.3,21,2025-05-12T13:15:00+05:00,PT15M
38,27.1,20.6,40,571,36,978.6,3.2,24,2025-05-12T13:30:00+05:00,PT15M
38,20.2,20.5,147,605,35.7,978.3,3.2,28,2025-05-12T13:45:00+05:00,PT15M
38,18.1,20.5,192,602,35.5,978.1,3.2,31,2025-05-12T14:00:00+05:00,PT15M
38,23.1,20.5,118,543,35.8,977.8,3.2,35,2025-05-12T14:15:00+05:00,PT15M
38,26.7,20.6,70,494,36.7,977.5,3.2,38,2025-05-12T14:30:00+05:00,PT15M
38,19.4,20.6,189,512,37.6,977.3,3.2,42,2025-05-12T14:45:00+05:00,PT15M
37,14.3,20.7,262,507,38.6,977,3.3,45,2025-05-12T15:00:00+05:00,PT15M
37,15.2,20.7,234,461,38.9,976.7,3.3,49,2025-05-12T15:15:00+05:00,PT15M
37,15.2,20.6,220,420,38.5,976.5,3.2,52,2025-05-12T15:30:00+05:00,PT15M
37,15.2,20.5,204,377,38.2,976.2,3.2,56,2025-05-12T15:45:00+05:00,PT15M
37,21.5,20.3,93,308,37.9,976,3.1,59,2025-05-12T16:00:00+05:00,PT15M
37,34.6,20.3,0,222,37.6,975.8,3,63,2025-05-12T16:15:00+05:00,PT15M
37,42.1,20.2,0,165,37.4,975.8,2.9,66,2025-05-12T16:30:00+05:00,PT15M
37,45.5,20.2,0,127,37.3,975.8,2.7,70,2025-05-12T16:45:00+05:00,PT15M
37,41.6,20.1,0,105,37.1,975.8,2.6,73,2025-05-12T17:00:00+05:00,PT15M
37,36.6,20,0,83,36.7,975.8,2.4,76,2025-05-12T17:15:00+05:00,PT15M
37,29.4,19.8,0,62,36.1,975.9,2.3,80,2025-05-12T17:30:00+05:00,PT15M
37,39.5,19.7,0,31,35.6,976,2.2,83,2025-05-12T17:45:00+05:00,PT15M
38,53.9,19.5,0,11,35,976.1,2,87,2025-05-12T18:00:00+05:00,PT15M
37,75.2,19.5,0,1,35.2,976.2,1.9,90,2025-05-12T18:15:00+05:00,PT15M
37,69,19.6,0,0,36.3,976.3,1.7,93,2025-05-12T18:30:00+05:00,PT15M
37,63.3,19.8,0,0,37.4,976.5,1.6,96,2025-05-12T18:45:00+05:00,PT15M
36,49.4,19.9,0,0,38.5,976.6,1.4,100,2025-05-12T19:00:00+05:00,PT15M
36,47.7,19.9,0,0,39.5,976.8,1.3,103,2025-05-12T19:15:00+05:00,PT15M
35,42.9,19.6,0,0,40.3,977.1,1.3,106,2025-05-12T19:30:00+05:00,PT15M
35,37.3,19.4,0,0,41.1,977.4,1.3,109,2025-05-12T19:45:00+05:00,PT15M
34,52.8,19.1,0,0,42,977.7,1.3,112,2025-05-12T20:00:00+05:00,PT15M
34,77.8,19,0,0,42.4,977.9,1.3,115,2025-05-12T20:15:00+05:00,PT15M
33,74.9,18.9,0,0,42.4,978.1,1.3,118,2025-05-12T20:30:00+05:00,PT15M
33,64.8,18.9,0,0,42.4,978.3,1.2,121,2025-05-12T20:45:00+05:00,PT15M
33,68.4,18.8,0,0,42.4,978.5,1.2,124,2025-05-12T21:00:00+05:00,PT15M
33,70.8,18.8,0,0,43,978.7,1.2,126,2025-05-12T21:15:00+05:00,PT15M
33,62.6,19,0,0,44.2,978.8,1.2,129,2025-05-12T21:30:00+05:00,PT15M
32,69.1,19,0,0,45.4,978.9,1.3,131,2025-05-12T21:45:00+05:00,PT15M
32,61.1,19.2,0,0,46.6,979,1.3,133,2025-05-12T22:00:00+05:00,PT15M
32,48.7,19.2,0,0,47.5,979.1,1.3,135,2025-05-12T22:15:00+05:00,PT15M
32,53.3,19.3,0,0,47.9,979.1,1.4,137,2025-05-12T22:30:00+05:00,PT15M
32,59.8,19.4,0,0,48.4,979.2,1.5,139,2025-05-12T22:45:00+05:00,PT15M
32,66,19.5,0,0,48.8,979.2,1.6,140,2025-05-12T23:00:00+05:00,PT15M
32,76.6,19.5,0,0,49.1,979.2,1.6,141,2025-05-12T23:15:00+05:00,PT15M
31,76.6,19.5,0,0,49.2,979.1,1.7,141,2025-05-12T23:30:00+05:00,PT15M
31,81.9,19.5,0,0,49.4,979,1.7,142,2025-05-12T23:45:00+05:00,PT15M
31,81.7,19.5,0,0,49.5,978.9,1.8,141,2025-05-13T00:00:00+05:00,PT15M
31,82.6,19.4,0,0,49.6,978.8,1.9,141,2025-05-13T00:15:00+05:00,PT15M
31,82.6,19.2,0,0,49.6,978.7,1.9,140,2025-05-13T00:30:00+05:00,PT15M
31,82.2,19,0,0,49.6,978.6,2,139,2025-05-13T00:45:00+05:00,PT15M
31,81.7,18.8,0,0,49.6,978.5,2,138,2025-05-13T01:00:00+05:00,PT15M
31,81.9,18.7,0,0,49.4,978.4,2.1,136,2025-05-13T01:15:00+05:00,PT15M
31,81.2,18.7,0,0,49,978.3,2.2,134,2025-05-13T01:30:00+05:00,PT15M
31,80,18.6,0,0,48.6,978.3,2.3,132,2025-05-13T01:45:00+05:00,PT15M
31,80.5,18.6,0,0,48.2,978.2,2.4,130,2025-05-13T02:00:00+05:00,PT15M
31,82.6,18.7,0,0,48.2,978.1,2.5,127,2025-05-13T02:15:00+05:00,PT15M
31,83.1,18.8,0,0,48.7,978.1,2.6,125,2025-05-13T02:30:00+05:00,PT15M
31,83.3,19,0,0,49.3,978.1,2.7,122,2025-05-13T02:45:00+05:00,PT15M
31,82.6,19.1,0,0,49.8,978.1,2.8,119,2025-05-13T03:00:00+05:00,PT15M
31,81,19.3,0,0,50.4,978,2.8,116,2025-05-13T03:15:00+05:00,PT15M
31,79.8,19.4,0,0,51.1,977.9,2.9,113,2025-05-13T03:30:00+05:00,PT15M
31,77.8,19.6,0,0,51.8,977.9,2.9,110,2025-05-13T03:45:00+05:00,PT15M
31,80.5,19.7,0,0,52.5,977.8,3,107,2025-05-13T04:00:00+05:00,PT15M
31,77.3,20,0,0,53.3,977.9,3,104,2025-05-13T04:15:00+05:00,PT15M
31,71.3,20.4,0,0,54.2,978.1,3,101,2025-05-13T04:30:00+05:00,PT15M
31,58.7,20.9,0,0,55.1,978.4,3.1,98,2025-05-13T04:45:00+05:00,PT15M
31,63.5,21.3,0,0,55.9,978.6,3.1,94,2025-05-13T05:00:00+05:00,PT15M
31,68.3,21.5,0,0,56.5,978.8,3.1,91,2025-05-13T05:15:00+05:00,PT15M
31,58.5,21.6,0,6,56.7,979,3.2,88,2025-05-13T05:30:00+05:00,PT15M
31,34.8,21.6,0,27,56.8,979.2,3.2,84,2025-05-13T05:45:00+05:00,PT15M
31,35.1,21.7,0,50,57,979.4,3.3,81,2025-05-13T06:00:00+05:00,PT15M
31,37.5,21.7,0,76,56.8,979.5,3.4,78,2025-05-13T06:15:00+05:00,PT15M
32,40.1,21.8,0,102,56.3,979.7,3.6,74,2025-05-13T06:30:00+05:00,PT15M
32,42.8,21.8,0,128,55.7,979.9,3.7,71,2025-05-13T06:45:00+05:00,PT15M
32,44,21.9,0,155,55.2,980.1,3.9,67,2025-05-13T07:00:00+05:00,PT15M
32,45.2,21.9,0,183,55,980.2,4,64,2025-05-13T07:15:00+05:00,PT15M
32,30,22,38,272,55.2,980.3,4,60,2025-05-13T07:30:00+05:00,PT15M
32,30.1,22,24,308,55.3,980.4,3.9,57,2025-05-13T07:45:00+05:00,PT15M
32,40.9,22.1,0,287,55.5,980.5,4,54,2025-05-13T08:00:00+05:00,PT15M
32,49.2,22.1,0,271,55.6,980.6,3.9,50,2025-05-13T08:15:00+05:00,PT15M
32,40.9,22.1,0,341,55.5,980.6,3.7,47,2025-05-13T08:30:00+05:00,PT15M
32,24.8,22.2,103,467,55.4,980.6,3.5,43,2025-05-13T08:45:00+05:00,PT15M
32,7.9,22.2,407,612,55.3,980.6,3.3,40,2025-05-13T09:00:00+05:00,PT15M
33,7.1,22.2,436,655,54,980.6,3.1,36,2025-05-13T09:15:00+05:00,PT15M
34,14,22.1,314,640,51.4,980.6,2.9,33,2025-05-13T09:30:00+05:00,PT15M
34,10.6,22.1,387,695,48.9,980.5,2.7,29,2025-05-13T09:45:00+05:00,PT15M
35,12.9,22,351,705,46.6,980.5,2.5,26,2025-05-13T10:00:00+05:00,PT15M
36,19.2,22,238,676,44.7,980.4,2.3,22,2025-05-13T10:15:00+05:00,PT15M
36,21.7,21.8,199,674,43.3,980.3,2.1,19,2025-05-13T10:30:00+05:00,PT15M
37,23.4,21.8,174,675,41.9,980.2,1.9,15,2025-05-13T10:45:00+05:00,PT15M
37,10.9,21.7,413,798,40.6,980.1,1.8,12,2025-05-13T11:00:00+05:00,PT15M
38,4.1,21.6,560,869,39.8,979.9,1.6,8,2025-05-13T11:15:00+05:00,PT15M
38,4.5,21.6,553,873,39.6,979.7,1.5,5,2025-05-13T11:30:00+05:00,PT15M
38,7.9,21.6,480,845,39.4,979.5,1.4,3,2025-05-13T11:45:00+05:00,PT15M
38,0,21.6,657,916,39.2,979.3,1.3,4,2025-05-13T12:00:00+05:00,PT15M
38,1.2,21.6,628,899,38.7,979,1.3,7,2025-05-13T12:15:00+05:00,PT15M
38,1.2,21.5,624,889,37.8,978.8,1.3,10,2025-05-13T12:30:00+05:00,PT15M
39,0,21.5,648,886,37,978.5,1.4,14,2025-05-13T12:45:00+05:00,PT15M
39,0,21.4,642,868,36.2,978.3,1.4,17,2025-05-13T13:00:00+05:00,PT15M
39,0,21.4,635,845,35.8,978,1.5,21,2025-05-13T13:15:00+05:00,PT15M
39,4.3,21.4,531,784,35.9,977.7,1.6,24,2025-05-13T13:30:00+05:00,PT15M
39,4.4,21.3,518,754,35.9,977.5,1.7,28,2025-05-13T13:45:00+05:00,PT15M
39,1.5,21.3,567,743,36,977.2,1.9,31,2025-05-13T14:00:00+05:00,PT15M
38,5.6,21.5,464,676,38.2,977.1,2.3,35,2025-05-13T14:15:00+05:00,PT15M
37,19.7,22,190,543,43.2,977.3,2.9,38,2025-05-13T14:30:00+05:00,PT15M
35,24.8,22.4,95,474,48.8,977.4,3.6,42,2025-05-13T14:45:00+05:00,PT15M
33,27.6,22.9,44,424,55.2,977.6,4.3,45,2025-05-13T15:00:00+05:00,PT15M
32,43.3,23,0,304,57.8,977.5,4.4,49,2025-05-13T15:15:00+05:00,PT15M
33,54.9,22.9,0,219,56,977.3,3.9,52,2025-05-13T15:30:00+05:00,PT15M
33,53.1,22.8,0,204,54.3,977.1,3.4,56,2025-05-13T15:45:00+05:00,PT15M
34,31.7,22.7,0,259,52.6,976.9,3,59,2025-05-13T16:00:00+05:00,PT15M
34,5.9,22.6,263,307,51.3,976.8,2.7,63,2025-05-13T16:15:00+05:00,PT15M
34,0,22.5,314,272,50.3,976.7,2.6,66,2025-05-13T16:30:00+05:00,PT15M
35,7.3,22.4,171,204,49.3,976.6,2.5,70,2025-05-13T16:45:00+05:00,PT15M
35,11.4,22.3,75,150,48.3,976.5,2.4,73,2025-05-13T17:00:00+05:00,PT15M
35,2,22.3,132,120,47.9,976.5,2.3,76,2025-05-13T17:15:00+05:00,PT15M
35,0,22.4,96,82,48,976.6,2,80,2025-05-13T17:30:00+05:00,PT15M
35,6.8,22.4,20,45,48,976.7,1.8,83,2025-05-13T17:45:00+05:00,PT15M
35,23.7,22.5,0,16,48.1,976.8,1.6,86,2025-05-13T18:00:00+05:00,PT15M
35,46.3,22.5,0,1,48.4,976.9,1.5,90,2025-05-13T18:15:00+05:00,PT15M
35,44.8,22.5,0,0,48.8,977,1.5,93,2025-05-13T18:30:00+05:00,PT15M
35,43.7,22.4,0,0,49.3,977,1.5,96,2025-05-13T18:45:00+05:00,PT15M
34,43,22.4,0,0,49.8,977.1,1.6,100,2025-05-13T19:00:00+05:00,PT15M
34,41.9,22.2,0,0,49.8,977.3,1.6,103,2025-05-13T19:15:00+05:00,PT15M
34,43.7,21.8,0,0,49.4,977.5,1.6,106,2025-05-13T19:30:00+05:00,PT15M
34,44.1,21.3,0,0,48.9,977.8,1.6,109,2025-05-13T19:45:00+05:00,PT15M
33,43,20.9,0,0,48.4,978,1.6,112,2025-05-13T20:00:00+05:00,PT15M
33,43.3,20.8,0,0,48.9,978.2,1.6,115,2025-05-13T20:15:00+05:00,PT15M
33,44.4,21,0,0,50.3,978.4,1.7,118,2025-05-13T20:30:00+05:00,PT15M
32,49.1,21.2,0,0,51.7,978.6,1.7,121,2025-05-13T20:45:00+05:00,PT15M
32,49.8,21.4,0,0,53.2,978.8,1.7,124,2025-05-13T21:00:00+05:00,PT15M
32,52.2,21.4,0,0,54.1,978.9,1.7,126,2025-05-13T21:15:00+05:00,PT15M
32,44.8,21.2,0,0,54.5,979,1.6,129,2025-05-13T21:30:00+05:00,PT15M
31,44.4,21.1,0,0,54.9,979.2,1.6,131,2025-05-13T21:45:00+05:00,PT15M
31,45.5,20.9,0,0,55.4,979.3,1.5,133,2025-05-13T22:00:00+05:00,PT15M
31,48,20.7,0,0,55.2,979.3,1.5,135,2025-05-13T22:15:00+05:00,PT15M
31,42.9,20.6,0,0,54.5,979.3,1.6,137,2025-05-13T22:30:00+05:00,PT15M
31,38,20.5,0,0,53.8,979.3,1.7,138,2025-05-13T22:45:00+05:00,PT15M
31,43.3,20.4,0,0,53,979.3,1.9,140,2025-05-13T23:00:00+05:00,PT15M
31,41.9,20.2,0,0,52.5,979.2,2,140,2025-05-13T23:15:00+05:00,PT15M
31,41.9,20.1,0,0,52.1,979.1,2,141,2025-05-13T23:30:00+05:00,PT15M
31,41.9,20,0,0,51.7,979,2.1,141,2025-05-13T23:45:00+05:00,PT15M
31,41.9,19.9,0,0,51.3,978.9,2.2,141,2025-05-14T00:00:00+05:00,PT15M
31,41.9,19.8,0,0,51.5,978.8,2.2,141,2025-05-14T00:15:00+05:00,PT15M
31,43,19.8,0,0,52.3,978.8,2.2,140,2025-05-14T00:30:00+05:00,PT15M
31,43.3,19.9,0,0,53.1,978.8,2.3,139,2025-05-14T00:45:00+05:00,PT15M
30,43.3,19.9,0,0,54,978.8,2.3,137,2025-05-14T01:00:00+05:00,PT15M
30,44.1,19.9,0,0,54.5,978.8,2.3,136,2025-05-14T01:15:00+05:00,PT15M
30,43.3,19.9,0,0,54.5,978.7,2.3,134,2025-05-14T01:30:00+05:00,PT15M
30,42.2,19.8,0,0,54.6,978.6,2.3,132,2025-05-14T01:45:00+05:00,PT15M
30,32.2,19.8,0,0,54.7,978.5,2.3,129,2025-05-14T02:00:00+05:00,PT15M
30,35.7,19.4,0,0,54,978.4,2.2,127,2025-05-14T02:15:00+05:00,PT15M
29,41,18.7,0,0,52.5,978.4,2.1,124,2025-05-14T02:30:00+05:00,PT15M
29,43.7,17.9,0,0,51,978.4,2.1,122,2025-05-14T02:45:00+05:00,PT15M
29,45.2,17.2,0,0,49.6,978.4,2,119,2025-05-14T03:00:00+05:00,PT15M
29,51.9,16.8,0,0,49.1,978.3,1.9,116,2025-05-14T03:15:00+05:00,PT15M
28,46.6,16.8,0,0,49.5,978.3,1.8,113,2025-05-14T03:30:00+05:00,PT15M
28,43.7,16.9,0,0,50,978.2,1.7,110,2025-05-14T03:45:00+05:00,PT15M
28,38.8,16.9,0,0,50.4,978.2,1.7,107,2025-05-14T04:00:00+05:00,PT15M
28,31.8,17.2,0,0,51,978.3,1.6,104,2025-05-14T04:15:00+05:00,PT15M
29,40.3,17.8,0,0,51.9,978.5,1.6,101,2025-05-14T04:30:00+05:00,PT15M
29,41.9,18.5,0,0,52.7,978.7,1.6,98,2025-05-14T04:45:00+05:00,PT15M
30,40.4,19.1,0,0,53.6,978.9,1.6,94,2025-05-14T05:00:00+05:00,PT15M
30,40.7,19.3,0,0,53.4,979.2,1.7,91,2025-05-14T05:15:00+05:00,PT15M
30,33.7,19,0,9,52.2,979.4,1.8,88,2025-05-14T05:30:00+05:00,PT15M
30,19.7,18.8,0,31,51,979.6,1.9,84,2025-05-14T05:45:00+05:00,PT15M
30,41.7,18.5,0,41,49.9,979.8,2,81,2025-05-14T06:00:00+05:00,PT15M
30,31,18.8,0,77,50.2,980,2.1,78,2025-05-14T06:15:00+05:00,PT15M
30,29.2,19.5,0,111,51.9,980.2,2.1,74,2025-05-14T06:30:00+05:00,PT15M
31,21.9,20.2,9,162,53.8,980.4,2,71,2025-05-14T06:45:00+05:00,PT15M
31,19.8,20.8,51,209,55.7,980.6,2,67,2025-05-14T07:00:00+05:00,PT15M
31,18,21.2,99,258,56.6,980.7,2,64,2025-05-14T07:15:00+05:00,PT15M
31,15.7,21.2,155,310,56.4,980.9,2.1,60,2025-05-14T07:30:00+05:00,PT15M
31,16.1,21.2,173,354,56.2,981,2.1,57,2025-05-14T07:45:00+05:00,PT15M
31,18.8,21.2,152,385,56.1,981.2,2.2,53,2025-05-14T08:00:00+05:00,PT15M
31,16.9,21.2,202,437,55.9,981.3,2.1,50,2025-05-14T08:15:00+05:00,PT15M
31,4.1,21.3,449,552,55.8,981.3,2.1,47,2025-05-14T08:30:00+05:00,PT15M
31,0,21.3,553,622,55.6,981.3,2,43,2025-05-14T08:45:00+05:00,PT15M
31,0,21.4,574,667,55.5,981.3,1.9,40,2025-05-14T09:00:00+05:00,PT15M
32,0,21.5,592,709,54.3,981.2,1.8,36,2025-05-14T09:15:00+05:00,PT15M
33,0,21.7,608,747,52.2,981.2,1.7,33,2025-05-14T09:30:00+05:00,PT15M
34,0,22,621,782,50.2,981.1,1.6,29,2025-05-14T09:45:00+05:00,PT15M
35,0,22.2,632,814,48.2,981.1,1.5,25,2025-05-14T10:00:00+05:00,PT15M
35,0,22.3,641,841,46.7,981,1.4,22,2025-05-14T10:15:00+05:00,PT15M
36,0,22.3,649,865,45.6,980.9,1.4,18,2025-05-14T10:30:00+05:00,PT15M
36,0,22.2,644,881,44.4,980.9,1.4,15,2025-05-14T10:45:00+05:00,PT15M
37,3,22.2,561,863,43.4,980.8,1.4,12,2025-05-14T11:00:00+05:00,PT15M
37,10.4,22.2,389,801,42.7,980.6,1.4,8,2025-05-14T11:15:00+05:00,PT15M
37,8.8,22.2,406,814,42.5,980.4,1.4,5,2025-05-14T11:30:00+05:00,PT15M
37,0,22.2,587,893,42.2,980.1,1.4,3,2025-05-14T11:45:00+05:00,PT15M
37,0,22.2,589,892,42,979.9,1.4,4,2025-05-14T12:00:00+05:00,PT15M
38,0,22.1,590,888,41.1,979.6,1.4,7,2025-05-14T12:15:00+05:00,PT15M
38,0,21.8,589,879,39.4,979.4,1.4,10,2025-05-14T12:30:00+05:00,PT15M
39,0,21.6,585,865,37.8,979.2,1.4,14,2025-05-14T12:45:00+05:00,PT15M
39,0,21.3,579,847,36.3,979,1.4,17,2025-05-14T13:00:00+05:00,PT15M
39,0,21.2,572,824,35.4,978.7,1.4,21,2025-05-14T13:15:00+05:00,PT15M
39,0,21,562,798,35.1,978.4,1.4,24,2025-05-14T13:30:00+05:00,PT15M
39,2,21,513,754,34.8,978.2,1.5,28,2025-05-14T13:45:00+05:00,PT15M
39,14.4,20.8,265,631,34.5,977.9,1.5,31,2025-05-14T14:00:00+05:00,PT15M
39,14.1,20.9,261,603,34.9,977.6,1.4,35,2025-05-14T14:15:00+05:00,PT15M
39,7.3,21.2,376,615,36.1,977.3,1.3,38,2025-05-14T14:30:00+05:00,PT15M
39,8.5,21.5,340,569,37.3,977,1.3,42,2025-05-14T14:45:00+05:00,PT15M
38,10.1,21.8,295,518,38.5,976.7,1.4,45,2025-05-14T15:00:00+05:00,PT15M
38,8.7,21.9,302,483,39.4,976.4,1.4,49,2025-05-14T15:15:00+05:00,PT15M
38,10.6,21.9,252,429,40,976.2,1.3,52,2025-05-14T15:30:00+05:00,PT15M
38,17,22,131,355,40.5,976,1.2,56,2025-05-14T15:45:00+05:00,PT15M
37,15.2,22,134,318,41.1,975.8,1.1,59,2025-05-14T16:00:00+05:00,PT15M
37,13.4,22,135,278,41.3,975.8,1.1,63,2025-05-14T16:15:00+05:00,PT15M
37,9.3,21.9,160,243,41,975.8,1.3,66,2025-05-14T16:30:00+05:00,PT15M
37,8.7,21.9,131,197,40.8,975.9,1.6,69,2025-05-14T16:45:00+05:00,PT15M
38,3.5,21.8,150,160,40.6,975.9,1.9,73,2025-05-14T17:00:00+05:00,PT15M
38,12.5,21.9,15,106,40.6,976.1,2.1,76,2025-05-14T17:15:00+05:00,PT15M
38,15.6,22,0,68,40.9,976.5,2.3,80,2025-05-14T17:30:00+05:00,PT15M
38,32.5,22.1,0,32,41.2,976.9,2.4,83,2025-05-14T17:45:00+05:00,PT15M
38,18.4,22.2,0,17,41.5,977.3,2.6,86,2025-05-14T18:00:00+05:00,PT15M
37,39.2,22.3,0,2,42.1,977.6,2.8,90,2025-05-14T18:15:00+05:00,PT15M
37,62.3,22.3,0,0,43,977.9,2.9,93,2025-05-14T18:30:00+05:00,PT15M
37,56.9,22.4,0,0,43.9,978.1,3.1,96,2025-05-14T18:45:00+05:00,PT15M
36,53.2,22.4,0,0,44.8,978.4,3.2,99,2025-05-14T19:00:00+05:00,PT15M
36,49.4,22.3,0,0,46.1,978.6,3.2,103,2025-05-14T19:15:00+05:00,PT15M
35,47,22.2,0,0,47.7,978.7,3.1,106,2025-05-14T19:30:00+05:00,PT15M
34,53.2,22.1,0,0,49.5,978.8,2.9,109,2025-05-14T19:45:00+05:00,PT15M
33,60.3,22,0,0,51.3,978.9,2.8,112,2025-05-14T20:00:00+05:00,PT15M
33,70.8,21.9,0,0,52.3,979,2.7,115,2025-05-14T20:15:00+05:00,PT15M
33,80.3,22,0,0,52.5,979.1,2.6,118,2025-05-14T20:30:00+05:00,PT15M
33,81.5,22,0,0,52.8,979.2,2.6,121,2025-05-14T20:45:00+05:00,PT15M
33,86,22.1,0,0,53,979.3,2.5,123,2025-05-14T21:00:00+05:00,PT15M
33,89.3,22.1,0,0,53.5,979.4,2.5,126,2025-05-14T21:15:00+05:00,PT15M
33,89.5,22.1,0,0,54.3,979.5,2.5,128,2025-05-14T21:30:00+05:00,PT15M
32,90.3,22.1,0,0,55,979.6,2.6,131,2025-05-14T21:45:00+05:00,PT15M
32,90.3,22.1,0,0,55.8,979.7,2.6,133,2025-05-14T22:00:00+05:00,PT15M
32,89.1,22,0,0,56.2,979.8,2.6,135,2025-05-14T22:15:00+05:00,PT15M
32,88.1,21.9,0,0,56.2,979.8,2.6,137,2025-05-14T22:30:00+05:00,PT15M
32,86.2,21.8,0,0,56.1,979.8,2.7,138,2025-05-14T22:45:00+05:00,PT15M
32,84.7,21.7,0,0,56.1,979.8,2.7,139,2025-05-14T23:00:00+05:00,PT15M
31,78.8,21.7,0,0,56.5,979.8,2.7,140,2025-05-14T23:15:00+05:00,PT15M
31,74.7,21.8,0,0,57.2,979.7,2.7,141,2025-05-14T23:30:00+05:00,PT15M
