datetime,irradiance,temp,humidity,cloud_cover,zenith,wind_speed_10m,hour,minute,dayofyear,hour_sin,hour_cos,irradiance_lag1,irradiance_lag2,irradiance_roll3,irradiance_roll5,temp_lag1,temp_lag2,temp_roll3,temp_roll5,actual_power_kW
2025-05-04 06:30:00+05:00,139.0,28.0,62.6,0.0,75,3.2,6,30,124,1.0,6.123233995736766e-17,95.0,58.0,97.33333333333333,63.8,28.0,28.0,28.0,28.0,139.0
2025-05-04 06:45:00+05:00,187.0,28.0,61.6,0.0,72,3.4,6,45,124,1.0,6.123233995736766e-17,139.0,95.0,140.33333333333334,100.4,28.0,28.0,28.0,28.0,187.0
2025-05-04 07:00:00+05:00,240.0,29.0,60.6,0.0,68,3.6,7,0,124,0.9659258262890683,-0.25881904510252063,187.0,139.0,188.66666666666666,143.8,28.0,28.0,28.333333333333332,28.2,240.0
2025-05-04 07:15:00+05:00,294.0,29.0,60.1,0.0,65,3.6,7,15,124,0.9659258262890683,-0.25881904510252063,240.0,187.0,240.33333333333334,191.0,29.0,28.0,28.666666666666668,28.4,294.0
2025-05-04 07:30:00+05:00,349.0,29.0,60.1,0.0,61,3.6,7,30,124,0.9659258262890683,-0.25881904510252063,294.0,240.0,294.3333333333333,241.8,29.0,29.0,29.0,28.6,349.0
2025-05-04 07:45:00+05:00,405.0,29.0,60.1,0.0,58,3.6,7,45,124,0.9659258262890683,-0.25881904510252063,349.0,294.0,349.3333333333333,295.0,29.0,29.0,29.0,28.8,405.0
2025-05-04 08:00:00+05:00,459.0,29.0,60.1,0.0,54,3.5,8,0,124,0.8660254037844387,-0.4999999999999998,405.0,349.0,404.3333333333333,349.4,29.0,29.0,29.0,29.0,459.0
2025-05-04 08:15:00+05:00,512.0,29.0,59.9,0.0,51,3.5,8,15,124,0.8660254037844387,-0.4999999999999998,459.0,405.0,458.6666666666667,403.8,29.0,29.0,29.0,29.0,512.0
2025-05-04 08:30:00+05:00,564.0,29.0,59.4,0.0,47,3.3,8,30,124,0.8660254037844387,-0.4999999999999998,512.0,459.0,511.6666666666667,457.8,29.0,29.0,29.0,29.0,564.0
2025-05-04 08:45:00+05:00,613.0,29.0,59.0,0.0,44,3.2,8,45,124,0.8660254037844387,-0.4999999999999998,564.0,512.0,563.0,510.6,29.0,29.0,29.0,29.0,613.0
2025-05-04 09:00:00+05:00,660.0,29.0,58.5,0.0,40,3.1,9,0,124,0.7071067811865476,-0.7071067811865475,613.0,564.0,612.3333333333334,561.6,29.0,29.0,29.0,29.0,660.0
2025-05-04 09:15:00+05:00,704.0,30.0,56.8,0.0,37,2.9,9,15,124,0.7071067811865476,-0.7071067811865475,660.0,613.0,659.0,610.6,29.0,29.0,29.333333333333332,29.2,704.0
2025-05-04 09:30:00+05:00,745.0,31.0,54.0,0.0,33,2.8,9,30,124,0.7071067811865476,-0.7071067811865475,704.0,660.0,703.0,657.2,30.0,29.0,30.0,29.6,745.0
2025-05-04 09:45:00+05:00,782.0,32.0,51.3,0.0,30,2.6,9,45,124,0.7071067811865476,-0.7071067811865475,745.0,704.0,743.6666666666666,700.8,31.0,30.0,31.0,30.2,782.0
2025-05-04 10:00:00+05:00,815.0,33.0,48.8,0.0,26,2.5,10,0,124,0.49999999999999994,-0.8660254037844387,782.0,745.0,780.6666666666666,741.2,32.0,31.0,32.0,31.0,815.0
2025-05-04 10:15:00+05:00,845.0,34.0,46.5,0.0,23,2.4,10,15,124,0.49999999999999994,-0.8660254037844387,815.0,782.0,814.0,778.2,33.0,32.0,33.0,32.0,845.0
2025-05-04 10:30:00+05:00,870.0,35.0,44.5,0.0,19,2.3,10,30,124,0.49999999999999994,-0.8660254037844387,845.0,815.0,843.3333333333334,811.4,34.0,33.0,34.0,33.0,870.0
2025-05-04 10:45:00+05:00,890.0,35.0,42.6,0.0,16,2.3,10,45,124,0.49999999999999994,-0.8660254037844387,870.0,845.0,868.3333333333334,840.4,35.0,34.0,34.666666666666664,33.8,890.0
2025-05-04 11:00:00+05:00,904.0,35.0,40.8,0.0,13,2.2,11,0,124,0.258819045102521,-0.9659258262890682,890.0,870.0,888.0,864.8,35.0,35.0,35.0,34.4,904.0
2025-05-04 11:15:00+05:00,909.375,35.0,39.6,0.0,9,2.2,11,15,124,0.258819045102521,-0.9659258262890682,904.0,890.0,902.3333333333334,884.4,35.0,35.0,35.0,34.8,913.0
2025-05-04 11:30:00+05:00,909.375,36.0,38.9,0.0,7,2.1,11,30,124,0.258819045102521,-0.9659258262890682,913.0,904.0,911.6666666666666,899.0,35.0,35.0,35.333333333333336,35.2,918.0
2025-05-04 11:45:00+05:00,909.375,36.0,38.3,0.0,5,2.0,11,45,124,0.258819045102521,-0.9659258262890682,918.0,913.0,916.6666666666666,908.8,36.0,35.0,35.666666666666664,35.4,919.0
2025-05-04 12:00:00+05:00,909.375,36.0,37.7,0.0,6,1.9,12,0,124,1.2246467991473532e-16,-1.0,919.0,918.0,918.3333333333334,914.4,36.0,36.0,36.0,35.6,918.0
2025-05-04 12:15:00+05:00,909.375,36.0,36.2,0.0,8,1.9,12,15,124,1.2246467991473532e-16,-1.0,918.0,919.0,916.0,915.8,36.0,36.0,36.0,35.8,911.0
2025-05-04 12:30:00+05:00,901.0,37.0,33.9,0.0,11,1.8,12,30,124,1.2246467991473532e-16,-1.0,911.0,918.0,910.0,913.4,36.0,36.0,36.333333333333336,36.2,901.0
2025-05-04 12:45:00+05:00,886.0,38.0,31.8,0.0,14,1.7,12,45,124,1.2246467991473532e-16,-1.0,901.0,911.0,899.3333333333334,907.0,37.0,36.0,37.0,36.6,886.0
2025-05-04 13:00:00+05:00,867.0,38.5,29.9,0.0,18,1.6,13,0,124,-0.2588190451025208,-0.9659258262890683,886.0,901.0,884.6666666666666,896.6,38.0,37.0,38.0,37.2,867.0
2025-05-04 13:15:00+05:00,843.0,38.5,28.7,0.0,21,1.6,13,15,124,-0.2588190451025208,-0.9659258262890683,867.0,886.0,865.3333333333334,881.6,39.0,38.0,38.666666666666664,37.8,843.0
2025-05-04 13:30:00+05:00,816.0,38.5,28.4,0.0,25,1.6,13,30,124,-0.2588190451025208,-0.9659258262890683,843.0,867.0,842.0,862.6,39.0,39.0,39.0,38.4,816.0
2025-05-04 13:45:00+05:00,786.0,38.5,28.1,0.0,28,1.6,13,45,124,-0.2588190451025208,-0.9659258262890683,816.0,843.0,815.0,839.6,39.0,39.0,39.0,38.8,786.0
2025-05-04 14:00:00+05:00,754.0,38.5,27.7,0.0,32,1.6,14,0,124,-0.4999999999999997,-0.8660254037844388,786.0,816.0,785.3333333333334,813.2,39.0,39.0,39.0,39.0,754.0
2025-05-04 14:15:00+05:00,719.0,38.5,28.1,0.0,35,1.6,14,15,124,-0.4999999999999997,-0.8660254037844388,754.0,786.0,753.0,783.6,39.0,39.0,39.0,39.0,719.0
2025-05-04 14:30:00+05:00,679.0,38.0,29.2,0.0,39,1.7,14,30,124,-0.4999999999999997,-0.8660254037844388,719.0,754.0,717.3333333333334,750.8,39.0,39.0,38.666666666666664,38.8,679.0
2025-05-04 14:45:00+05:00,612.0,37.0,30.3,3.5,42,1.8,14,45,124,-0.4999999999999997,-0.8660254037844388,679.0,719.0,670.0,710.0,38.0,39.0,38.0,38.4,612.0
2025-05-04 15:00:00+05:00,484.0,37.0,31.5,17.0,46,1.9,15,0,124,-0.7071067811865471,-0.7071067811865479,612.0,679.0,591.6666666666666,649.6,37.0,38.0,37.333333333333336,38.0,484.0
2025-05-04 15:15:00+05:00,368.0,36.0,32.1,30.8,49,2.1,15,15,124,-0.7071067811865471,-0.7071067811865479,484.0,612.0,488.0,572.4,37.0,37.0,36.666666666666664,37.4,368.0
2025-05-04 15:30:00+05:00,200.0,36.0,32.3,58.2,53,2.6,15,30,124,-0.7071067811865471,-0.7071067811865479,368.0,484.0,350.6666666666667,468.6,36.0,37.0,36.333333333333336,36.8,200.0
2025-05-04 15:45:00+05:00,92.0,36.0,32.5,78.3,56,3.0,15,45,124,-0.7071067811865471,-0.7071067811865479,200.0,368.0,220.0,351.2,36.0,36.0,36.0,36.4,92.0
2025-05-04 16:00:00+05:00,70.0,36.0,32.6,81.0,60,3.5,16,0,124,-0.8660254037844385,-0.5000000000000004,92.0,200.0,120.66666666666667,242.8,36.0,36.0,36.0,36.2,70.0
2025-05-04 16:15:00+05:00,53.0,36.0,32.5,83.0,63,3.8,16,15,124,-0.8660254037844385,-0.5000000000000004,70.0,92.0,71.66666666666667,156.6,36.0,36.0,36.0,36.0,53.0
2025-05-04 16:30:00+05:00,47.0,37.0,32.0,81.8,67,4.1,16,30,124,-0.8660254037844385,-0.5000000000000004,53.0,70.0,56.666666666666664,92.4,36.0,36.0,36.333333333333336,36.2,47.0
2025-05-04 16:45:00+05:00,57.0,37.0,31.6,72.1,70,4.3,16,45,124,-0.8660254037844385,-0.5000000000000004,47.0,53.0,52.333333333333336,63.8,37.0,36.0,36.666666666666664,36.4,57.0
2025-05-04 17:00:00+05:00,48.0,37.0,31.2,69.3,74,4.6,17,0,124,-0.9659258262890683,-0.25881904510252063,57.0,47.0,50.666666666666664,55.0,37.0,37.0,37.0,36.6,48.0
2025-05-04 17:15:00+05:00,48.0,37.0,31.4,54.7,77,4.5,17,15,124,-0.9659258262890683,-0.25881904510252063,48.0,57.0,51.0,50.6,37.0,37.0,37.0,36.8,48.0
2025-05-04 17:30:00+05:00,55.0,36.0,32.2,23.6,80,4.0,17,30,124,-0.9659258262890683,-0.25881904510252063,48.0,48.0,50.333333333333336,51.0,37.0,37.0,36.666666666666664,36.8,55.0
2025-05-05 06:00:00+05:00,41.0,28.0,64.5,31.8,82,2.2,6,0,125,1.0,6.123233995736766e-17,16.0,3.0,20.0,12.0,28.0,28.0,28.0,27.6,41.0
2025-05-05 06:15:00+05:00,74.0,28.0,63.8,24.2,78,2.4,6,15,125,1.0,6.123233995736766e-17,41.0,16.0,43.666666666666664,26.8,28.0,28.0,28.0,27.8,74.0
2025-05-05 06:30:00+05:00,89.0,28.0,63.1,37.4,75,2.4,6,30,125,1.0,6.123233995736766e-17,74.0,41.0,68.0,44.6,28.0,28.0,28.0,28.0,89.0
2025-05-05 06:45:00+05:00,140.0,28.0,62.5,26.6,72,2.5,6,45,125,1.0,6.123233995736766e-17,89.0,74.0,101.0,72.0,28.0,28.0,28.0,28.0,140.0
2025-05-05 07:00:00+05:00,172.0,29.0,61.9,28.8,68,2.5,7,0,125,0.9659258262890683,-0.25881904510252063,140.0,89.0,133.66666666666666,103.2,28.0,28.0,28.333333333333332,28.2,172.0
2025-05-05 07:15:00+05:00,213.0,29.0,61.2,27.6,65,2.6,7,15,125,0.9659258262890683,-0.25881904510252063,172.0,140.0,175.0,137.6,29.0,28.0,28.666666666666668,28.4,213.0
2025-05-05 07:30:00+05:00,285.0,29.0,60.5,18.3,61,2.6,7,30,125,0.9659258262890683,-0.25881904510252063,213.0,172.0,223.33333333333334,179.8,29.0,29.0,29.0,28.6,285.0
2025-05-05 07:45:00+05:00,355.0,29.0,59.8,12.0,58,2.7,7,45,125,0.9659258262890683,-0.25881904510252063,285.0,213.0,284.3333333333333,233.0,29.0,29.0,29.0,28.8,355.0
2025-05-05 08:00:00+05:00,393.0,29.0,59.1,15.1,54,2.7,8,0,125,0.8660254037844387,-0.4999999999999998,355.0,285.0,344.3333333333333,283.6,29.0,29.0,29.0,29.0,393.0
2025-05-05 08:15:00+05:00,495.0,29.0,58.7,4.5,51,2.7,8,15,125,0.8660254037844387,-0.4999999999999998,393.0,355.0,414.3333333333333,348.2,29.0,29.0,29.0,29.0,495.0
2025-05-05 08:30:00+05:00,573.0,29.0,58.5,0.0,47,2.6,8,30,125,0.8660254037844387,-0.4999999999999998,495.0,393.0,487.0,420.2,29.0,29.0,29.0,29.0,573.0
2025-05-05 08:45:00+05:00,624.0,29.0,58.3,0.0,44,2.6,8,45,125,0.8660254037844387,-0.4999999999999998,573.0,495.0,564.0,488.0,29.0,29.0,29.0,29.0,624.0
2025-05-05 09:00:00+05:00,671.0,29.0,58.2,0.0,40,2.5,9,0,125,0.7071067811865476,-0.7071067811865475,624.0,573.0,622.6666666666666,551.2,29.0,29.0,29.0,29.0,671.0
2025-05-05 09:15:00+05:00,715.0,30.0,56.5,0.0,37,2.4,9,15,125,0.7071067811865476,-0.7071067811865475,671.0,624.0,670.0,615.6,29.0,29.0,29.333333333333332,29.2,715.0
2025-05-05 09:30:00+05:00,756.0,31.0,53.4,0.0,33,2.3,9,30,125,0.7071067811865476,-0.7071067811865475,715.0,671.0,714.0,667.8,30.0,29.0,30.0,29.6,756.0
2025-05-05 09:45:00+05:00,794.0,32.0,50.6,0.0,30,2.2,9,45,125,0.7071067811865476,-0.7071067811865475,756.0,715.0,755.0,712.0,31.0,30.0,31.0,30.2,794.0
2025-05-05 10:00:00+05:00,828.0,33.0,47.9,0.0,26,2.1,10,0,125,0.49999999999999994,-0.8660254037844387,794.0,756.0,792.6666666666666,752.8,32.0,31.0,32.0,31.0,828.0
2025-05-05 10:15:00+05:00,858.0,34.0,45.5,0.0,23,2.0,10,15,125,0.49999999999999994,-0.8660254037844387,828.0,794.0,826.6666666666666,790.2,33.0,32.0,33.0,32.0,858.0
2025-05-05 10:30:00+05:00,885.0,34.0,43.5,0.0,19,1.9,10,30,125,0.49999999999999994,-0.8660254037844387,858.0,828.0,857.0,824.2,34.0,33.0,33.666666666666664,32.8,885.0
2025-05-05 10:45:00+05:00,907.0,35.0,41.6,0.0,16,1.8,10,45,125,0.49999999999999994,-0.8660254037844387,885.0,858.0,883.3333333333334,854.4,34.0,34.0,34.333333333333336,33.6,907.0
2025-05-05 11:00:00+05:00,909.375,35.0,39.8,0.0,12,1.7,11,0,125,0.258819045102521,-0.9659258262890682,907.0,885.0,905.3333333333334,880.4,35.0,34.0,34.666666666666664,34.2,924.0
2025-05-05 11:15:00+05:00,909.375,36.0,38.7,0.0,9,1.7,11,15,125,0.258819045102521,-0.9659258262890682,924.0,907.0,922.6666666666666,902.2,35.0,35.0,35.333333333333336,34.8,937.0
2025-05-05 11:30:00+05:00,909.375,36.0,38.2,0.0,6,1.7,11,30,125,0.258819045102521,-0.9659258262890682,937.0,924.0,935.3333333333334,919.6,36.0,35.0,35.666666666666664,35.2,945.0
2025-05-05 11:45:00+05:00,909.375,36.0,37.7,0.0,5,1.7,11,45,125,0.258819045102521,-0.9659258262890682,945.0,937.0,943.6666666666666,932.4,36.0,36.0,36.0,35.6,949.0
2025-05-05 12:00:00+05:00,909.375,36.0,37.2,0.0,6,1.7,12,0,125,1.2246467991473532e-16,-1.0,949.0,945.0,947.3333333333334,940.6,36.0,36.0,36.0,35.8,948.0
2025-05-05 12:15:00+05:00,909.375,36.0,35.9,0.0,8,1.8,12,15,125,1.2246467991473532e-16,-1.0,948.0,949.0,946.6666666666666,944.4,36.0,36.0,36.0,36.0,943.0
2025-05-05 12:30:00+05:00,909.375,37.0,34.0,0.0,11,1.9,12,30,125,1.2246467991473532e-16,-1.0,943.0,948.0,941.3333333333334,943.6,36.0,36.0,36.333333333333336,36.2,933.0
2025-05-05 12:45:00+05:00,909.375,38.0,32.2,0.0,14,2.0,12,45,125,1.2246467991473532e-16,-1.0,933.0,943.0,931.3333333333334,938.2,37.0,36.0,37.0,36.6,918.0
2025-05-05 13:00:00+05:00,899.0,38.0,30.5,0.0,18,2.1,13,0,125,-0.2588190451025208,-0.9659258262890683,918.0,933.0,916.6666666666666,928.2,38.0,37.0,37.666666666666664,37.0,899.0
2025-05-05 13:15:00+05:00,875.0,38.5,29.4,0.0,21,2.2,13,15,125,-0.2588190451025208,-0.9659258262890683,899.0,918.0,897.3333333333334,913.6,38.0,38.0,38.333333333333336,37.6,875.0
2025-05-05 13:30:00+05:00,848.0,38.5,28.8,0.0,25,2.3,13,30,125,-0.2588190451025208,-0.9659258262890683,875.0,899.0,874.0,894.6,39.0,38.0,38.666666666666664,38.2,848.0
2025-05-05 13:45:00+05:00,813.0,38.5,28.2,0.0,28,2.4,13,45,125,-0.2588190451025208,-0.9659258262890683,848.0,875.0,845.3333333333334,870.6,39.0,39.0,39.0,38.6,813.0
2025-05-05 14:00:00+05:00,772.0,38.5,27.6,0.0,32,2.6,14,0,125,-0.4999999999999997,-0.8660254037844388,813.0,848.0,811.0,841.4,39.0,39.0,39.0,38.8,772.0
2025-05-05 14:15:00+05:00,727.0,38.5,27.9,0.0,35,2.6,14,15,125,-0.4999999999999997,-0.8660254037844388,772.0,813.0,770.6666666666666,807.0,39.0,39.0,39.0,39.0,727.0
2025-05-05 14:30:00+05:00,680.0,38.5,29.1,0.0,39,2.6,14,30,125,-0.4999999999999997,-0.8660254037844388,727.0,772.0,726.3333333333334,768.0,39.0,39.0,39.0,39.0,680.0
2025-05-05 14:45:00+05:00,632.0,38.5,30.4,0.0,42,2.7,14,45,125,-0.4999999999999997,-0.8660254037844388,680.0,727.0,679.6666666666666,724.8,39.0,39.0,39.0,39.0,632.0
2025-05-05 15:00:00+05:00,584.0,38.0,31.7,0.0,46,2.7,15,0,125,-0.7071067811865471,-0.7071067811865479,632.0,680.0,632.0,679.0,39.0,39.0,38.666666666666664,38.8,584.0
2025-05-05 15:15:00+05:00,533.0,38.0,32.2,0.0,49,2.7,15,15,125,-0.7071067811865471,-0.7071067811865479,584.0,632.0,583.0,631.2,38.0,39.0,38.333333333333336,38.6,533.0
2025-05-05 15:30:00+05:00,480.0,38.0,31.8,0.0,53,2.7,15,30,125,-0.7071067811865471,-0.7071067811865479,533.0,584.0,532.3333333333334,581.8,38.0,38.0,38.0,38.4,480.0
2025-05-05 15:45:00+05:00,426.0,38.0,31.5,0.0,56,2.7,15,45,125,-0.7071067811865471,-0.7071067811865479,480.0,533.0,479.6666666666667,531.0,38.0,38.0,38.0,38.2,426.0
2025-05-05 16:00:00+05:00,371.0,38.0,31.2,0.0,60,2.7,16,0,125,-0.8660254037844385,-0.5000000000000004,426.0,480.0,425.6666666666667,478.8,38.0,38.0,38.0,38.0,371.0
2025-05-05 16:15:00+05:00,316.0,38.0,30.8,0.0,63,2.9,16,15,125,-0.8660254037844385,-0.5000000000000004,371.0,426.0,371.0,425.2,38.0,38.0,38.0,38.0,316.0
2025-05-05 16:30:00+05:00,261.0,38.0,30.3,0.0,67,3.1,16,30,125,-0.8660254037844385,-0.5000000000000004,316.0,371.0,316.0,370.8,38.0,38.0,38.0,38.0,261.0
2025-05-05 16:45:00+05:00,208.0,38.0,29.8,0.0,70,3.4,16,45,125,-0.8660254037844385,-0.5000000000000004,261.0,316.0,261.6666666666667,316.4,38.0,38.0,38.0,38.0,208.0
2025-05-05 17:00:00+05:00,158.0,38.0,29.4,0.0,73,3.7,17,0,125,-0.9659258262890683,-0.25881904510252063,208.0,261.0,209.0,262.8,38.0,38.0,38.0,38.0,158.0
2025-05-05 17:15:00+05:00,113.0,38.0,29.0,0.0,77,3.8,17,15,125,-0.9659258262890683,-0.25881904510252063,158.0,208.0,159.66666666666666,211.2,38.0,38.0,38.0,38.0,113.0
2025-05-05 17:30:00+05:00,73.0,38.0,28.8,0.0,80,3.8,17,30,125,-0.9659258262890683,-0.25881904510252063,113.0,158.0,114.66666666666667,162.6,38.0,38.0,38.0,38.0,73.0
2025-05-05 17:45:00+05:00,36.0,38.0,28.5,14.6,84,3.7,17,45,125,-0.9659258262890683,-0.25881904510252063,73.0,113.0,74.0,117.6,38.0,38.0,38.0,38.0,36.0
2025-05-06 06:00:00+05:00,50.0,27.0,58.7,14.9,82,1.9,6,0,126,1.0,6.123233995736766e-17,25.0,6.0,27.0,16.2,27.0,27.0,27.0,27.0,50.0
2025-05-06 06:15:00+05:00,77.0,28.0,57.3,18.9,78,2.0,6,15,126,1.0,6.123233995736766e-17,50.0,25.0,50.666666666666664,31.6,27.0,27.0,27.333333333333332,27.2,77.0
2025-05-06 06:30:00+05:00,102.0,28.0,55.8,25.4,75,2.1,6,30,126,1.0,6.123233995736766e-17,77.0,50.0,76.33333333333333,52.0,28.0,27.0,27.666666666666668,27.4,102.0
2025-05-06 06:45:00+05:00,182.0,28.0,54.5,2.2,71,2.2,6,45,126,1.0,6.123233995736766e-17,102.0,77.0,120.33333333333333,87.2,28.0,28.0,28.0,27.6,182.0
2025-05-06 07:00:00+05:00,225.0,29.0,53.1,5.4,68,2.3,7,0,126,0.9659258262890683,-0.25881904510252063,182.0,102.0,169.66666666666666,127.2,28.0,28.0,28.333333333333332,28.0,225.0
2025-05-06 07:15:00+05:00,264.0,29.0,52.3,9.7,65,2.3,7,15,126,0.9659258262890683,-0.25881904510252063,225.0,182.0,223.66666666666666,170.0,29.0,28.0,28.666666666666668,28.4,264.0
2025-05-06 07:30:00+05:00,299.0,29.0,52.1,13.9,61,2.4,7,30,126,0.9659258262890683,-0.25881904510252063,264.0,225.0,262.6666666666667,214.4,29.0,29.0,29.0,28.6,299.0
2025-05-06 07:45:00+05:00,312.0,29.0,51.9,22.8,58,2.4,7,45,126,0.9659258262890683,-0.25881904510252063,299.0,264.0,291.6666666666667,256.4,29.0,29.0,29.0,28.8,312.0
2025-05-06 08:00:00+05:00,373.0,29.0,51.7,18.7,54,2.4,8,0,126,0.8660254037844387,-0.4999999999999998,312.0,299.0,328.0,294.6,29.0,29.0,29.0,29.0,373.0
2025-05-06 08:15:00+05:00,466.0,30.0,51.4,9.2,51,2.3,8,15,126,0.8660254037844387,-0.4999999999999998,373.0,312.0,383.6666666666667,342.8,29.0,29.0,29.333333333333332,29.2,466.0
2025-05-06 08:30:00+05:00,503.0,30.0,51.1,11.1,47,2.2,8,30,126,0.8660254037844387,-0.4999999999999998,466.0,373.0,447.3333333333333,390.6,30.0,29.0,29.666666666666668,29.4,503.0
2025-05-06 08:45:00+05:00,596.0,30.0,50.8,3.2,44,2.0,8,45,126,0.8660254037844387,-0.4999999999999998,503.0,466.0,521.6666666666666,450.0,30.0,30.0,30.0,29.6,596.0
2025-05-06 09:00:00+05:00,662.0,30.0,50.4,0.0,40,1.8,9,0,126,0.7071067811865476,-0.7071067811865475,596.0,503.0,587.0,520.0,30.0,30.0,30.0,29.8,662.0
2025-05-06 09:15:00+05:00,706.0,31.0,48.6,0.0,37,1.6,9,15,126,0.7071067811865476,-0.7071067811865475,662.0,596.0,654.6666666666666,586.6,30.0,30.0,30.333333333333332,30.2,706.0
2025-05-06 09:30:00+05:00,747.0,32.0,45.5,0.0,33,1.4,9,30,126,0.7071067811865476,-0.7071067811865475,706.0,662.0,705.0,642.8,31.0,30.0,31.0,30.6,747.0
2025-05-06 09:45:00+05:00,784.0,33.0,42.5,0.0,30,1.1,9,45,126,0.7071067811865476,-0.7071067811865475,747.0,706.0,745.6666666666666,699.0,32.0,31.0,32.0,31.2,784.0
2025-05-06 10:00:00+05:00,817.0,33.0,39.8,0.0,26,1.0,10,0,126,0.49999999999999994,-0.8660254037844387,784.0,747.0,782.6666666666666,743.2,33.0,32.0,32.666666666666664,31.8,817.0
2025-05-06 10:15:00+05:00,846.0,34.0,37.8,0.0,23,0.9,10,15,126,0.49999999999999994,-0.8660254037844387,817.0,784.0,815.6666666666666,780.0,33.0,33.0,33.333333333333336,32.6,846.0
2025-05-06 10:30:00+05:00,872.0,35.0,36.4,0.0,19,1.0,10,30,126,0.49999999999999994,-0.8660254037844387,846.0,817.0,845.0,813.2,34.0,33.0,34.0,33.4,872.0
2025-05-06 10:45:00+05:00,895.0,35.0,35.1,0.0,16,1.1,10,45,126,0.49999999999999994,-0.8660254037844387,872.0,846.0,871.0,842.8,35.0,34.0,34.666666666666664,34.0,895.0
2025-05-06 11:00:00+05:00,909.375,35.0,33.9,0.0,12,1.3,11,0,126,0.258819045102521,-0.9659258262890682,895.0,872.0,894.0,869.0,35.0,35.0,35.0,34.4,915.0
2025-05-06 11:15:00+05:00,909.375,36.0,33.2,0.0,9,1.4,11,15,126,0.258819045102521,-0.9659258262890682,915.0,895.0,914.0,892.0,35.0,35.0,35.333333333333336,35.0,932.0
2025-05-06 11:30:00+05:00,909.375,36.0,33.1,0.0,6,1.5,11,30,126,0.258819045102521,-0.9659258262890682,932.0,915.0,930.3333333333334,911.6,36.0,35.0,35.666666666666664,35.4,944.0
2025-05-06 11:45:00+05:00,909.375,36.0,32.9,0.0,5,1.7,11,45,126,0.258819045102521,-0.9659258262890682,944.0,932.0,941.6666666666666,927.0,36.0,36.0,36.0,35.6,949.0
2025-05-06 12:00:00+05:00,909.375,36.0,32.8,0.0,5,1.8,12,0,126,1.2246467991473532e-16,-1.0,949.0,944.0,947.0,937.6,36.0,36.0,36.0,35.8,948.0
2025-05-06 12:15:00+05:00,909.375,36.0,31.8,0.0,8,1.9,12,15,126,1.2246467991473532e-16,-1.0,948.0,949.0,946.6666666666666,943.2,36.0,36.0,36.0,36.0,943.0
2025-05-06 12:30:00+05:00,909.375,37.0,30.0,0.0,11,1.9,12,30,126,1.2246467991473532e-16,-1.0,943.0,948.0,941.3333333333334,943.4,36.0,36.0,36.333333333333336,36.2,933.0
2025-05-06 12:45:00+05:00,909.375,38.0,28.4,0.0,14,2.0,12,45,126,1.2246467991473532e-16,-1.0,933.0,943.0,931.6666666666666,938.4,37.0,36.0,37.0,36.6,919.0
2025-05-06 13:00:00+05:00,901.0,38.0,26.8,0.0,18,2.1,13,0,126,-0.2588190451025208,-0.9659258262890683,919.0,933.0,917.6666666666666,928.8,38.0,37.0,37.666666666666664,37.0,901.0
2025-05-06 13:15:00+05:00,879.0,38.5,25.8,0.0,21,2.1,13,15,126,-0.2588190451025208,-0.9659258262890683,901.0,919.0,899.6666666666666,915.0,38.0,38.0,38.333333333333336,37.6,879.0
2025-05-06 13:30:00+05:00,853.0,38.5,25.4,0.0,25,2.2,13,30,126,-0.2588190451025208,-0.9659258262890683,879.0,901.0,877.6666666666666,897.0,39.0,38.0,38.666666666666664,38.2,853.0
2025-05-06 13:45:00+05:00,823.0,38.5,25.0,0.0,28,2.3,13,45,126,-0.2588190451025208,-0.9659258262890683,853.0,879.0,851.6666666666666,875.0,39.0,39.0,39.0,38.6,823.0
2025-05-06 14:00:00+05:00,788.0,38.5,24.6,0.0,32,2.3,14,0,126,-0.4999999999999997,-0.8660254037844388,823.0,853.0,821.3333333333334,848.8,39.0,39.0,39.0,38.8,788.0
2025-05-06 14:15:00+05:00,750.0,38.5,25.1,0.0,35,2.3,14,15,126,-0.4999999999999997,-0.8660254037844388,788.0,823.0,787.0,818.6,39.0,39.0,39.0,39.0,750.0
2025-05-06 14:30:00+05:00,709.0,38.0,26.4,0.0,39,2.2,14,30,126,-0.4999999999999997,-0.8660254037844388,750.0,788.0,749.0,784.6,39.0,39.0,38.666666666666664,38.8,709.0
2025-05-06 14:45:00+05:00,665.0,38.0,27.9,0.0,42,2.2,14,45,126,-0.4999999999999997,-0.8660254037844388,709.0,750.0,708.0,747.0,38.0,39.0,38.333333333333336,38.6,665.0
2025-05-06 15:00:00+05:00,617.0,37.0,29.3,0.0,46,2.1,15,0,126,-0.7071067811865471,-0.7071067811865479,665.0,709.0,663.6666666666666,705.8,38.0,38.0,37.666666666666664,38.2,617.0
2025-05-06 15:15:00+05:00,566.0,37.0,29.9,0.0,49,2.1,15,15,126,-0.7071067811865471,-0.7071067811865479,617.0,665.0,616.0,661.4,37.0,38.0,37.333333333333336,37.8,566.0
2025-05-06 15:30:00+05:00,513.0,37.0,29.4,0.0,53,2.1,15,30,126,-0.7071067811865471,-0.7071067811865479,566.0,617.0,565.3333333333334,614.0,37.0,37.0,37.0,37.4,513.0
2025-05-06 15:45:00+05:00,458.0,37.0,29.0,0.0,56,2.1,15,45,126,-0.7071067811865471,-0.7071067811865479,513.0,566.0,512.3333333333334,563.8,37.0,37.0,37.0,37.2,458.0
