datetime,actual_power_kW,pred_baseline_kW,pred_model_kW
2025-09-09 15:30:00+05:00,212.0,211.60557115188345,212.0
2025-09-09 15:45:00+05:00,162.0,161.2839897171509,162.0
2025-09-09 16:00:00+05:00,119.0,118.00742968328088,119.0
2025-09-09 16:15:00+05:00,78.0,76.74373290680018,78.0
2025-09-09 16:30:00+05:00,40.0,38.499331016403424,40.0
2025-09-09 16:45:00+05:00,47.0,45.54435241726598,47.0
2025-09-09 17:00:00+05:00,52.0,50.576510560739244,52.0
2025-09-09 17:15:00+05:00,38.0,36.486467759014126,38.0
2025-09-10 06:15:00+05:00,33.0,31.454309615540865,33.0
2025-09-10 06:30:00+05:00,64.0,62.65369010507506,64.0
2025-09-10 06:45:00+05:00,109.0,107.94311339633437,109.0
2025-09-10 07:00:00+05:00,145.0,144.17465202934181,145.0
2025-09-10 07:15:00+05:00,175.0,174.36760089018136,175.0
2025-09-10 07:30:00+05:00,206.0,205.56698137971554,205.99666666666667
2025-09-10 07:45:00+05:00,224.0,223.68275069621927,224.0
2025-09-10 08:00:00+05:00,255.0,254.88213118575345,255.0
2025-09-10 08:15:00+05:00,264.0,263.9400158440053,264.0
2025-09-10 08:30:00+05:00,290.0,290.10723819006625,290.0
2025-09-10 08:45:00+05:00,333.0,333.38379822393625,333.0
2025-09-10 09:00:00+05:00,390.0,390.7504010595314,390.0
2025-09-10 09:15:00+05:00,467.0,468.24563646901953,467.00666666666666
2025-09-10 09:30:00+05:00,524.0,525.6122393046146,523.9966666666667
2025-09-10 09:45:00+05:00,626.0,628.2682654314691,626.0133333333333
2025-09-10 10:00:00+05:00,748.0,751.0529241322165,748.0
2025-09-10 10:15:00+05:00,776.0,779.2330097356668,776.0
2025-09-10 10:30:00+05:00,799.0,802.3809371956438,799.0066666666667
2025-09-10 10:45:00+05:00,818.0,821.5031381408421,817.9833333333333
2025-09-10 11:00:00+05:00,833.0,836.5996125712619,833.0
2025-09-10 11:15:00+05:00,842.0,845.6574972295138,841.7266666666667
2025-09-10 11:30:00+05:00,847.0,850.689655372987,847.0
2025-09-10 11:45:00+05:00,848.0,851.6960870016817,848.0
2025-09-10 12:00:00+05:00,844.0,847.6703604869031,844.0
2025-09-10 12:15:00+05:00,836.0,839.6189074573458,836.0466666666666
2025-09-10 12:30:00+05:00,824.0,827.54172791301,824.0
2025-09-10 12:45:00+05:00,808.0,811.4388218538957,807.9966666666667
2025-09-10 13:00:00+05:00,788.0,791.3101892800026,788.0
2025-09-10 13:15:00+05:00,764.0,767.155830191331,764.0033333333333
2025-09-10 13:30:00+05:00,736.0,738.9757445878807,736.0
2025-09-10 13:45:00+05:00,694.0,696.7056161827054,693.99
2025-09-10 14:00:00+05:00,670.0,672.5512570940338,669.98
2025-09-10 14:15:00+05:00,622.0,624.2425389166905,621.96
2025-09-10 14:30:00+05:00,569.0,570.901662595874,569.0033333333333
2025-09-10 14:45:00+05:00,518.0,519.5736495324468,518.0066666666667
2025-09-10 15:00:00+05:00,446.0,447.11057226643186,445.99333333333334
2025-09-10 15:15:00+05:00,329.0,329.3580717091576,328.9866666666667
2025-09-10 15:30:00+05:00,163.0,162.29042134584554,163.0
2025-09-10 15:45:00+05:00,89.0,87.81448082244134,89.0
2025-09-10 16:00:00+05:00,108.0,106.93668176763971,108.0
2025-09-10 16:15:00+05:00,95.0,93.85307059460925,95.0
2025-09-10 16:30:00+05:00,55.0,53.59580544682319,55.0
2025-09-10 16:45:00+05:00,48.0,46.55078404596064,48.0
2025-09-10 17:00:00+05:00,39.0,37.492899387708775,39.0
2025-09-11 06:15:00+05:00,35.0,33.46717287293017,35.0
2025-09-11 06:30:00+05:00,56.0,54.60223707551785,56.0
2025-09-11 06:45:00+05:00,79.0,77.75016453549483,79.0
2025-09-11 07:00:00+05:00,92.0,90.8337757085253,92.0
2025-09-11 07:15:00+05:00,104.0,102.91095525286111,104.0
2025-09-11 07:30:00+05:00,121.0,120.02029294067019,121.0
2025-09-11 07:45:00+05:00,148.0,147.19394691542576,148.0
2025-09-11 08:00:00+05:00,190.0,189.46407532060113,190.00333333333333
2025-09-11 08:15:00+05:00,263.0,262.93358421531065,263.00666666666666
2025-09-11 08:30:00+05:00,321.0,321.30661867960043,321.0
2025-09-11 08:45:00+05:00,359.0,359.5510205699972,359.0
2025-09-11 09:00:00+05:00,390.0,390.7504010595314,390.0
2025-09-11 09:15:00+05:00,416.0,416.91762340559234,416.0133333333333
2025-09-11 09:30:00+05:00,445.0,446.1041406377372,445.00666666666666
2025-09-11 09:45:00+05:00,519.0,520.5800811611414,519.01
2025-09-11 10:00:00+05:00,650.0,652.4226245201407,649.9866666666667
2025-09-11 10:15:00+05:00,753.0,756.0850822756898,752.9966666666667
2025-09-11 10:30:00+05:00,788.0,791.3101892800026,788.0
2025-09-11 10:45:00+05:00,746.0,749.0400608748272,745.9966666666667
2025-09-11 11:00:00+05:00,707.0,709.7892273557359,707.0133333333333
2025-09-11 11:15:00+05:00,652.0,654.43548777753,651.99
2025-09-11 11:30:00+05:00,611.0,613.1717910010493,610.9866666666667
2025-09-11 11:45:00+05:00,515.0,516.5543546463628,515.0
2025-09-11 12:00:00+05:00,430.0,431.0076662073174,430.01666666666665
2025-09-11 12:15:00+05:00,379.0,379.6796531438902,379.01
2025-09-11 12:30:00+05:00,411.0,411.88546526211906,411.0
2025-09-11 12:45:00+05:00,455.0,456.1684569246837,455.0
2025-09-11 13:00:00+05:00,287.0,287.0879433039823,287.00333333333333
2025-09-11 13:15:00+05:00,219.0,218.65059255274602,219.0
2025-09-11 13:30:00+05:00,171.0,170.34187437540274,171.0
2025-09-11 13:45:00+05:00,56.0,54.60223707551785,56.0
2025-09-11 14:00:00+05:00,31.0,29.441446358151563,31.0
2025-09-11 14:15:00+05:00,30.0,28.435014729456913,30.0
2025-09-11 14:30:00+05:00,47.0,45.54435241726598,47.0
2025-09-11 14:45:00+05:00,56.0,54.60223707551785,56.0
2025-09-11 15:00:00+05:00,50.0,48.56364730334994,50.0
2025-09-11 15:15:00+05:00,63.0,61.64725847638041,63.0
2025-09-11 15:30:00+05:00,41.0,39.50576264509808,41.0
2025-09-11 15:45:00+05:00,66.0,64.66655336246436,66.0
2025-09-11 16:00:00+05:00,63.0,61.64725847638041,63.0
2025-09-11 16:15:00+05:00,61.0,59.6343952189911,61.0
2025-09-11 16:30:00+05:00,55.0,53.59580544682319,55.0
2025-09-11 16:45:00+05:00,45.0,43.531489159876685,45.0
2025-09-11 17:00:00+05:00,42.0,40.51219427379273,42.0
2025-09-11 17:15:00+05:00,34.0,32.46074124423552,34.0
2025-09-12 06:15:00+05:00,34.0,32.46074124423552,34.0
2025-09-12 06:30:00+05:00,52.0,50.576510560739244,52.0
2025-09-12 06:45:00+05:00,72.0,70.70514313463227,72.0
2025-09-12 07:00:00+05:00,94.0,92.8466389659146,94.0
2025-09-12 07:15:00+05:00,115.0,113.98170316850228,115.0
2025-09-12 07:30:00+05:00,135.0,134.1103357423953,135.00333333333333
2025-09-12 07:45:00+05:00,180.0,179.39975903365462,180.0
2025-09-12 08:00:00+05:00,250.0,249.8499730422802,250.0
2025-09-12 08:15:00+05:00,281.0,281.0493535318144,280.99666666666667
2025-09-12 08:30:00+05:00,318.0,318.28732379351646,318.06
2025-09-12 08:45:00+05:00,356.0,356.53172568391324,356.00333333333333
2025-09-12 09:00:00+05:00,391.0,391.75683268822604,390.99666666666667
2025-09-12 09:15:00+05:00,465.0,466.2327732116302,465.00666666666666
2025-09-12 09:30:00+05:00,520.0,521.5865127898361,519.9666666666667
2025-09-12 09:45:00+05:00,497.0,498.43858532985905,497.00666666666666
2025-09-12 10:00:00+05:00,487.0,488.37426904291254,486.9433333333333
2025-09-12 10:15:00+05:00,524.0,525.6122393046146,524.0033333333333
2025-09-12 10:30:00+05:00,521.0,522.5929444185307,521.0
2025-09-12 10:45:00+05:00,498.0,499.4450169585537,497.99666666666667
2025-09-12 11:00:00+05:00,492.0,493.4064271863858,492.0966666666667
2025-09-12 11:15:00+05:00,467.0,468.24563646901953,467.00666666666666
2025-09-12 11:30:00+05:00,445.0,446.1041406377372,445.00333333333333
2025-09-12 11:45:00+05:00,501.0,502.4643118446377,501.00333333333333
2025-09-12 12:00:00+05:00,507.0,508.50290161680556,507.0
2025-09-12 12:15:00+05:00,495.0,496.4257220724698,495.10333333333335
2025-09-12 12:30:00+05:00,503.0,504.477175102027,502.9633333333333
2025-09-12 12:45:00+05:00,549.0,550.773030021981,548.99
2025-09-12 13:00:00+05:00,707.0,709.7892273557359,707.0066666666667
2025-09-12 13:15:00+05:00,732.0,734.9500180731021,731.98
2025-09-12 13:30:00+05:00,731.0,733.9435864444075,730.9766666666667
2025-09-12 13:45:00+05:00,648.0,650.4097612627514,648.0066666666667
2025-09-12 14:00:00+05:00,397.0,397.7954224603939,397.00666666666666
2025-09-12 14:15:00+05:00,216.0,215.63129766666205,215.97333333333333
2025-09-12 14:30:00+05:00,194.0,193.48980183537972,194.0
2025-09-12 14:45:00+05:00,298.0,298.15869121962345,297.99666666666667
2025-09-12 15:00:00+05:00,320.0,320.3001870509058,319.99666666666667
2025-09-12 15:15:00+05:00,212.0,211.60557115188345,212.0
2025-09-12 15:30:00+05:00,152.0,151.21967343020438,151.99333333333334
2025-09-12 15:45:00+05:00,75.0,73.72443802071622,75.0
2025-09-12 16:00:00+05:00,72.0,70.70514313463227,72.0
2025-09-12 16:15:00+05:00,63.0,61.64725847638041,63.0
2025-09-12 16:30:00+05:00,51.0,49.57007893204459,51.0
2025-09-12 16:45:00+05:00,39.0,37.492899387708775,39.0
2025-09-13 06:15:00+05:00,36.0,34.47360450162482,36.0
2025-09-13 06:30:00+05:00,64.0,62.65369010507506,64.0
2025-09-13 06:45:00+05:00,86.0,84.79518593635738,86.0
2025-09-13 07:00:00+05:00,108.0,106.93668176763971,108.0
2025-09-13 07:15:00+05:00,128.0,127.06531434153274,128.0
2025-09-13 07:30:00+05:00,157.0,156.25183157367763,157.0
2025-09-13 07:45:00+05:00,196.0,195.50266509276904,196.0
2025-09-13 08:00:00+05:00,216.0,215.63129766666205,215.97666666666666
2025-09-13 08:15:00+05:00,249.0,248.84354141358554,248.99666666666667
2025-09-13 08:30:00+05:00,295.0,295.1393963335395,295.06333333333333
2025-09-13 08:45:00+05:00,335.0,335.39666148132557,334.99333333333334
2025-09-13 09:00:00+05:00,360.0,360.55745219869186,360.0
2025-09-13 09:15:00+05:00,410.0,410.8790336334244,410.0
2025-09-13 09:30:00+05:00,456.0,457.17488855337837,456.08666666666664
2025-09-13 09:45:00+05:00,491.0,492.39999555769117,491.00333333333333
2025-09-13 10:00:00+05:00,518.0,519.5736495324468,518.0066666666667
2025-09-13 10:15:00+05:00,567.0,568.8887993384847,567.0
2025-09-13 10:30:00+05:00,642.0,644.3711714905835,641.9833333333333
2025-09-13 10:45:00+05:00,618.0,620.2168124019119,618.0266666666666
2025-09-13 11:00:00+05:00,604.0,606.1267696001868,604.0066666666667
2025-09-13 11:15:00+05:00,604.0,606.1267696001868,604.0033333333333
2025-09-13 11:30:00+05:00,605.0,607.1332012288814,605.01
2025-09-13 11:45:00+05:00,634.0,636.3197184610264,634.0066666666667
2025-09-13 12:00:00+05:00,599.0,601.0946114567136,598.9966666666667
2025-09-13 12:15:00+05:00,535.0,536.6829872202558,535.0
2025-09-13 12:30:00+05:00,512.0,513.5350597602788,512.0
2025-09-13 12:45:00+05:00,363.0,363.5767470847758,363.0
2025-09-13 13:00:00+05:00,257.0,256.89499444314276,256.99333333333334
2025-09-13 13:15:00+05:00,343.0,343.44811451088276,343.0
2025-09-13 13:30:00+05:00,410.0,410.8790336334244,410.0
2025-09-13 13:45:00+05:00,477.0,478.30995275596604,476.99333333333334
2025-09-13 14:00:00+05:00,470.0,471.2649313551035,470.0
2025-09-13 14:15:00+05:00,480.0,481.32924764205,479.97
2025-09-13 14:30:00+05:00,416.0,416.91762340559234,416.01
2025-09-13 14:45:00+05:00,337.0,337.4095247387149,337.0
2025-09-13 15:00:00+05:00,247.0,246.83067815619626,246.93
2025-09-13 15:15:00+05:00,160.0,159.27112645976158,160.0
2025-09-13 15:30:00+05:00,147.0,146.18751528673113,147.0
2025-09-13 15:45:00+05:00,182.0,181.4126222910439,182.00666666666666
2025-09-13 16:00:00+05:00,173.0,172.35473763279205,173.0
2025-09-13 16:15:00+05:00,152.0,151.21967343020438,151.98333333333332
2025-09-13 16:30:00+05:00,130.0,129.07817759892205,130.0
2025-09-13 16:45:00+05:00,83.0,81.77589105027343,83.0
2025-09-13 17:00:00+05:00,51.0,49.57007893204459,51.0
2025-09-13 17:15:00+05:00,37.0,35.48003613031947,37.0
2025-09-14 06:30:00+05:00,43.0,41.51862590248738,43.0
2025-09-14 06:45:00+05:00,65.0,63.660121733769714,65.0
2025-09-14 07:00:00+05:00,80.0,78.75659616418947,80.0
2025-09-14 07:15:00+05:00,101.0,99.89166036677716,101.0
2025-09-14 07:30:00+05:00,115.0,113.98170316850228,115.0
2025-09-14 07:45:00+05:00,149.0,148.2003785441204,149.0
2025-09-14 08:00:00+05:00,193.0,192.48337020668507,193.0
2025-09-14 08:15:00+05:00,200.0,199.52839160754763,199.99666666666667
2025-09-14 08:30:00+05:00,191.0,190.47050694929578,191.0
2025-09-14 08:45:00+05:00,189.0,188.45764369190647,189.00333333333333
2025-09-14 09:00:00+05:00,198.0,197.51552835015832,198.00333333333333
2025-09-14 09:15:00+05:00,229.0,228.71490883969253,229.0
2025-09-14 09:30:00+05:00,231.0,230.7277720970818,231.0
2025-09-14 09:45:00+05:00,263.0,262.93358421531065,262.99666666666667
2025-09-14 10:00:00+05:00,321.0,321.30661867960043,321.0
2025-09-14 10:15:00+05:00,308.0,308.22300750656996,308.01
2025-09-14 10:30:00+05:00,309.0,309.2294391352646,309.0466666666667
2025-09-14 10:45:00+05:00,409.0,409.87260200472974,409.0
2025-09-14 11:00:00+05:00,470.0,471.2649313551035,470.0
2025-09-14 11:15:00+05:00,472.0,473.2777946124928,472.01
2025-09-14 11:30:00+05:00,451.0,452.1427304099051,451.0
2025-09-14 11:45:00+05:00,464.0,465.22634158293556,464.0
2025-09-14 12:00:00+05:00,407.0,407.85973874734043,406.99666666666667
2025-09-14 12:15:00+05:00,362.0,362.5703154560811,361.9866666666667
2025-09-14 12:30:00+05:00,306.0,306.2101442491807,306.0
2025-09-14 12:45:00+05:00,225.0,224.68918232491393,225.0
2025-09-14 13:00:00+05:00,181.0,180.40619066234925,181.0
2025-09-14 13:15:00+05:00,212.0,211.60557115188345,212.0
2025-09-14 13:30:00+05:00,341.0,341.43525125349345,341.0
2025-09-14 13:45:00+05:00,500.0,501.457880215943,500.07666666666665
2025-09-14 14:00:00+05:00,562.0,563.8566411950114,561.9266666666666
2025-09-14 14:15:00+05:00,580.0,581.9724105115151,579.89
2025-09-14 14:30:00+05:00,603.0,605.1203379714921,603.0
2025-09-14 14:45:00+05:00,564.0,565.8695044524007,564.0
2025-09-14 15:00:00+05:00,519.0,520.5800811611414,519.0033333333333
2025-09-14 15:15:00+05:00,424.0,424.96907643514953,424.00333333333333
2025-09-14 15:30:00+05:00,310.0,310.23587076395927,309.99
2025-09-14 15:45:00+05:00,212.0,211.60557115188345,212.0
2025-09-14 16:00:00+05:00,185.0,184.43191717712787,184.99666666666667
2025-09-14 16:15:00+05:00,169.0,168.32901111801345,169.0
2025-09-14 16:30:00+05:00,144.0,143.16822040064716,144.0
2025-09-14 16:45:00+05:00,110.0,108.94954502502901,110.0
2025-09-14 17:00:00+05:00,76.0,74.73086964941088,76.0
2025-09-14 17:15:00+05:00,56.0,54.60223707551785,56.0
2025-09-15 06:15:00+05:00,41.0,39.50576264509808,41.0
2025-09-15 06:30:00+05:00,56.0,54.60223707551785,56.0
2025-09-15 06:45:00+05:00,71.0,69.69871150593761,71.0
2025-09-15 07:00:00+05:00,85.0,83.78875430766273,85.0
2025-09-15 07:15:00+05:00,84.0,82.78232267896809,84.0
2025-09-15 07:30:00+05:00,88.0,86.80804919374668,88.0
2025-09-15 07:45:00+05:00,100.0,98.8852287380825,100.0
2025-09-15 08:00:00+05:00,106.0,104.92381851025041,106.0
2025-09-15 08:15:00+05:00,111.0,109.95597665372367,111.0
2025-09-15 08:30:00+05:00,117.0,115.99456642589158,117.0
2025-09-15 08:45:00+05:00,128.0,127.06531434153274,128.0
2025-09-15 09:00:00+05:00,145.0,144.17465202934181,145.0
2025-09-15 09:15:00+05:00,177.0,176.38046414757065,177.0
2025-09-15 09:30:00+05:00,229.0,228.71490883969253,229.0
2025-09-15 09:45:00+05:00,278.0,278.03005864573043,278.0
2025-09-15 10:00:00+05:00,308.0,308.22300750656996,308.01
2025-09-15 10:15:00+05:00,315.0,315.26802890743255,314.99333333333334
2025-09-15 10:30:00+05:00,338.0,338.41595636740954,338.0
2025-09-15 10:45:00+05:00,355.0,355.5252940552186,354.99333333333334
2025-09-15 11:00:00+05:00,376.0,376.66035825780625,376.0366666666667
2025-09-15 11:15:00+05:00,387.0,387.7311061734474,386.96666666666664
2025-09-15 11:30:00+05:00,387.0,387.7311061734474,386.97
2025-09-15 11:45:00+05:00,358.0,358.54458894130255,358.0
2025-09-15 12:00:00+05:00,322.0,322.3130503082951,322.0
2025-09-15 12:15:00+05:00,289.0,289.1008065613716,289.00333333333333
2025-09-15 12:30:00+05:00,254.0,253.8756995570588,254.0
2025-09-15 12:45:00+05:00,223.0,222.67631906752462,223.0
2025-09-15 13:00:00+05:00,206.0,205.56698137971554,205.99666666666667
2025-09-15 13:15:00+05:00,211.0,210.5991395231888,211.0
2025-09-15 13:30:00+05:00,241.0,240.79208838402835,241.0
2025-09-15 13:45:00+05:00,289.0,289.1008065613716,289.00333333333333
2025-09-15 14:00:00+05:00,330.0,330.3645033378523,330.0
2025-09-15 14:15:00+05:00,152.0,151.21967343020438,151.99333333333334
2025-09-15 14:30:00+05:00,137.0,136.1231989997846,137.0
2025-09-15 14:45:00+05:00,204.0,203.55411812232623,203.99666666666667
2025-09-15 15:00:00+05:00,131.0,130.08460922761668,131.0
2025-09-15 15:15:00+05:00,103.0,101.90452362416646,103.0
2025-09-15 15:30:00+05:00,90.0,88.820912451136,90.0
2025-09-15 15:45:00+05:00,90.0,88.820912451136,90.0
2025-09-15 16:00:00+05:00,90.0,88.820912451136,90.0
2025-09-15 16:15:00+05:00,80.0,78.75659616418947,80.0
2025-09-15 16:30:00+05:00,77.0,75.73730127810552,77.0
2025-09-15 16:45:00+05:00,71.0,69.69871150593761,71.0
2025-09-15 17:00:00+05:00,53.0,51.58294218943389,53.0
2025-09-15 17:15:00+05:00,36.0,34.47360450162482,36.0
2025-09-16 06:15:00+05:00,42.0,40.51219427379273,42.0
2025-09-16 06:30:00+05:00,86.0,84.79518593635738,86.0
2025-09-16 06:45:00+05:00,117.0,115.99456642589158,117.0
2025-09-16 07:00:00+05:00,145.0,144.17465202934181,145.0
2025-09-16 07:15:00+05:00,177.0,176.38046414757065,177.0
2025-09-16 07:30:00+05:00,185.0,184.43191717712787,184.99666666666667
2025-09-16 07:45:00+05:00,218.0,217.64416092405136,218.0
2025-09-16 08:00:00+05:00,245.0,244.81781489880694,245.0
2025-09-16 08:15:00+05:00,290.0,290.10723819006625,290.0
2025-09-16 08:30:00+05:00,307.0,307.2165758778753,307.0
2025-09-16 08:45:00+05:00,342.0,342.4416828821881,342.0
2025-09-16 09:00:00+05:00,386.0,386.72467454475276,386.01666666666665
2025-09-16 09:15:00+05:00,423.0,423.9626448064549,422.99
2025-09-16 09:30:00+05:00,440.0,441.0719824942639,440.00333333333333
2025-09-16 09:45:00+05:00,463.0,464.2199099542409,462.99333333333334
2025-09-16 10:00:00+05:00,490.0,491.3935639289965,490.0133333333333
2025-09-16 10:15:00+05:00,544.0,545.7408718785077,544.0
2025-09-16 10:30:00+05:00,585.0,587.0045686549884,585.0
2025-09-16 10:45:00+05:00,614.0,616.1910858871332,613.99
2025-09-16 11:00:00+05:00,600.0,602.1010430854082,600.0466666666666
2025-09-16 11:15:00+05:00,634.0,636.3197184610264,633.99
2025-09-16 11:30:00+05:00,688.0,690.6670264105375,687.9766666666667
2025-09-16 11:45:00+05:00,670.0,672.5512570940338,669.9866666666667
2025-09-16 12:00:00+05:00,588.0,590.0238635410724,588.1166666666667
2025-09-16 12:15:00+05:00,527.0,528.6315341906986,526.9933333333333
2025-09-16 12:30:00+05:00,499.0,500.45144858724836,498.94
2025-09-16 12:45:00+05:00,523.0,524.60580767592,522.9933333333333
2025-09-16 13:00:00+05:00,497.0,498.43858532985905,497.01
2025-09-16 13:15:00+05:00,433.0,434.0269610934014,433.11333333333334
2025-09-16 13:30:00+05:00,369.0,369.6153368569437,368.99333333333334
2025-09-16 13:45:00+05:00,392.0,392.7632643169207,392.00333333333333
2025-09-16 14:00:00+05:00,357.0,357.5381573126079,356.99333333333334
2025-09-16 14:15:00+05:00,299.0,299.1651228483181,298.99666666666667
2025-09-16 14:30:00+05:00,242.0,241.798520012723,242.0
2025-09-16 14:45:00+05:00,207.0,206.5734130084102,207.0
2025-09-16 15:00:00+05:00,199.0,198.52195997885298,198.99333333333334
2025-09-16 15:15:00+05:00,176.0,175.374032518876,176.0
2025-09-16 15:30:00+05:00,144.0,143.16822040064716,144.0
2025-09-16 15:45:00+05:00,140.0,139.14249388586856,140.0
2025-09-16 16:00:00+05:00,124.0,123.03958782675413,124.0
2025-09-16 16:15:00+05:00,93.0,91.84020733721995,93.0
2025-09-16 16:30:00+05:00,75.0,73.72443802071622,75.0
2025-09-16 16:45:00+05:00,60.0,58.62796359029645,60.0
2025-09-16 17:00:00+05:00,42.0,40.51219427379273,42.0
2025-09-17 06:15:00+05:00,34.0,32.46074124423552,34.0
2025-09-17 06:30:00+05:00,68.0,66.67941661985367,68.0
2025-09-17 06:45:00+05:00,114.0,112.97527153980762,114.0
2025-09-17 07:00:00+05:00,154.0,153.23253668759367,154.0
2025-09-17 07:15:00+05:00,190.0,189.46407532060113,190.00333333333333
2025-09-17 07:30:00+05:00,232.0,231.73420372577647,232.0
2025-09-17 07:45:00+05:00,256.0,255.8885628144481,256.00333333333333
2025-09-17 08:00:00+05:00,273.0,272.99790050225715,273.01
2025-09-17 08:15:00+05:00,300.0,300.17155447701276,300.0
2025-09-17 08:30:00+05:00,338.0,338.41595636740954,338.0
2025-09-17 08:45:00+05:00,378.0,378.67322151519556,378.0133333333333
2025-09-17 09:00:00+05:00,414.0,414.904760148203,414.0
2025-09-17 09:15:00+05:00,437.0,438.05268760818,436.9633333333333
2025-09-17 09:30:00+05:00,417.0,417.924055034287,417.06666666666666
2025-09-17 09:45:00+05:00,433.0,434.0269610934014,433.03333333333336
2025-09-17 10:00:00+05:00,453.0,454.1555936672944,452.99666666666667
2025-09-17 10:15:00+05:00,478.0,479.3163843846607,478.00333333333333
2025-09-17 10:30:00+05:00,565.0,566.8759360810953,565.0
2025-09-17 10:45:00+05:00,709.0,711.8020906131252,708.96
2025-09-17 11:00:00+05:00,778.0,781.2458729930561,777.9966666666667
2025-09-17 11:15:00+05:00,782.0,785.2715995078347,782.0033333333333
2025-09-17 11:30:00+05:00,801.0,804.3938004530331,800.9533333333334
2025-09-17 11:45:00+05:00,839.0,842.6382023434298,839.0333333333333
2025-09-17 12:00:00+05:00,796.0,799.3616423095598,795.9966666666667
2025-09-17 12:15:00+05:00,694.0,696.7056161827054,693.9866666666667
2025-09-17 12:30:00+05:00,659.0,661.4805091783926,659.0033333333333
2025-09-17 12:45:00+05:00,704.0,706.7699324696518,704.0
2025-09-17 13:00:00+05:00,722.0,724.8857017861557,721.9833333333333
2025-09-17 13:15:00+05:00,596.0,598.0753165706295,596.0
2025-09-17 13:30:00+05:00,538.0,539.7022821063398,537.99
2025-09-17 13:45:00+05:00,510.0,511.5221965028895,510.00666666666666
2025-09-17 14:00:00+05:00,487.0,488.37426904291254,486.94
2025-09-17 14:15:00+05:00,429.0,430.00123457862276,429.0
2025-09-17 14:30:00+05:00,415.0,415.9111917768977,415.02
2025-09-17 14:45:00+05:00,392.0,392.7632643169207,392.00666666666666
2025-09-17 15:00:00+05:00,331.0,331.37093496654694,331.0133333333333
2025-09-17 15:15:00+05:00,336.0,336.4030931100202,336.02
2025-09-17 15:30:00+05:00,374.0,374.64749500041694,374.0
2025-09-17 15:45:00+05:00,339.0,339.4223879961042,339.01
2025-09-17 16:00:00+05:00,306.0,306.2101442491807,306.0
2025-09-17 16:15:00+05:00,252.0,251.8628362996695,252.01666666666668
2025-09-17 16:30:00+05:00,197.0,196.5090967214637,197.0
2025-09-17 16:45:00+05:00,146.0,145.18108365803647,146.0
2025-09-17 17:00:00+05:00,100.0,98.8852287380825,100.0
2025-09-17 17:15:00+05:00,56.0,54.60223707551785,56.0
2025-09-18 06:15:00+05:00,45.0,43.531489159876685,45.0
2025-09-18 06:30:00+05:00,73.0,71.71157476332692,73.0
2025-09-18 06:45:00+05:00,105.0,103.91738688155576,105.0
2025-09-18 07:00:00+05:00,136.0,135.11676737108996,135.99333333333334
2025-09-18 07:15:00+05:00,175.0,174.36760089018136,175.0
2025-09-18 07:30:00+05:00,208.0,207.57984463710486,208.0
2025-09-18 07:45:00+05:00,246.0,245.8242465275016,246.08
2025-09-18 08:00:00+05:00,271.0,270.9850372448679,270.99333333333334
2025-09-18 08:15:00+05:00,311.0,311.2423023926539,311.0
2025-09-18 08:30:00+05:00,359.0,359.5510205699972,359.0
2025-09-18 08:45:00+05:00,409.0,409.87260200472974,409.0
2025-09-18 09:00:00+05:00,457.0,458.181320182073,456.99666666666667
2025-09-18 09:15:00+05:00,545.0,546.7473035072023,544.9966666666667
2025-09-18 09:30:00+05:00,609.0,611.15892774366,608.98
2025-09-18 09:45:00+05:00,632.0,634.306855203637,632.0
2025-09-18 10:00:00+05:00,640.0,642.3583082331942,640.0133333333333
2025-09-18 10:15:00+05:00,658.0,660.4740775496979,658.0033333333333
2025-09-18 10:30:00+05:00,702.0,704.7570692122625,701.9966666666667
2025-09-18 10:45:00+05:00,760.0,763.1301036765524,760.0
2025-09-18 11:00:00+05:00,832.0,835.5931809425673,832.0
2025-09-18 11:15:00+05:00,801.0,804.3938004530331,800.96
2025-09-18 11:30:00+05:00,770.0,773.1944199634988,770.0066666666667
2025-09-18 11:45:00+05:00,771.0,774.2008515921935,770.9966666666667
2025-09-18 12:00:00+05:00,821.0,824.5224330269261,820.9933333333333
2025-09-18 12:15:00+05:00,830.0,833.580317685178,830.0033333333333
2025-09-18 12:30:00+05:00,796.0,799.3616423095598,795.99
2025-09-18 12:45:00+05:00,680.0,682.6155733809802,680.0066666666667
2025-09-18 13:00:00+05:00,654.0,656.4483510349194,654.0033333333333
2025-09-18 13:15:00+05:00,621.0,623.2361072879959,621.0266666666666
2025-09-18 13:30:00+05:00,562.0,563.8566411950114,561.9233333333333
2025-09-18 13:45:00+05:00,513.0,514.5414913889734,513.0166666666667
2025-09-18 14:00:00+05:00,467.0,468.24563646901953,467.0
2025-09-18 14:15:00+05:00,424.0,424.96907643514953,424.00333333333333
2025-09-18 14:30:00+05:00,411.0,411.88546526211906,411.0
2025-09-18 14:45:00+05:00,419.0,419.93691829167625,419.01
2025-09-18 15:00:00+05:00,461.0,462.20704669685165,461.0
2025-09-18 15:15:00+05:00,431.0,432.01409783601207,430.99666666666667
2025-09-18 15:30:00+05:00,362.0,362.5703154560811,361.9866666666667
2025-09-18 15:45:00+05:00,317.0,317.28089216482186,317.00333333333333
2025-09-18 16:00:00+05:00,274.0,274.0043321309518,274.0
2025-09-18 16:15:00+05:00,232.0,231.73420372577647,232.0
2025-09-18 16:30:00+05:00,196.0,195.50266509276904,196.0
2025-09-18 16:45:00+05:00,151.0,150.21324180150972,151.01333333333332
